rev_id,comment,year,logged_in,ns,sample,split,attack
298372022,"`  ::::Italy???? Rome???? What the fuck has this got to do with anything we are talking about? You serbo-nationalists wanna go on your Italy page and discuss that. Evlekis, are you able to read??? Look at the following:  *``An excellent scholarly contribution to the study of the province. . . . Seriously differs from the biased interpretations published by Serbian and Albanian historians, or trendy but shallow Western ``Kosovology experts.`` —Canadian Slavonic Papers  *``A thrilling detective story.`` New York Times Book Review  *``Excellent.`` New York Review of Books  *``A book every policy expert, journalist and lay person must read.`` Wall Street Journal  *``Malcolm's narrative is gripping, even brilliant at times ... He takes to his task with the vigor of a detective driven by true passion. At times his claims are, in terms of Balkan history, quite revolutionary.`` Economist  *``Cover(s) the whole history of Kosovo, with an authority that is often breathtaking and never oppressive.`` Sunday Times  *``Brilliantly researched and argued ... a magisterial work of history ... Kosovo will inevitably be received immediately as an immensely valuable contribution to our understanding and knowledge of a contemporary crisis. But to see the book as merely a contribution to the present-day debate is to do it a disservice. This is a profound and pioneering work which will endure for generations.`` Times Literary Supplement  *In this awe-inspiring work, Malcolm has created a vital successor to his Bosnia: A Short History and an essential aid to anyone who wishes to understand this tragic region today...His book is exceptional not only for his unimpeachable rearch, but also for his equitable examination of the conflicting ethnic views of what really happened ... One can't help speculating on how a clear understanding of the information contained here might have affected the Dayton Accord and history. Publisher's Weekly, 4/20/98  *By far the best available guide to the fatal steps to catastrophe. The New York Review of Books  *``. . .elaborately researched . . .`` Book World  There you have it. Noel Malcolm is revered and aknowledged as a neutral and impartial historian. But just because he isn't on of your Serbo-bloggers, you come up with all this shit about his works. When he says ``conquered``, that is exactly what the term means. Your map is shit. Because Serbs ONLY MADE UP 25% of that land whether it was a bigger or smaller Kosova than today. And I call it KOSOVA because KOSOVA is it's name. It's Serbo-nationalists like you, Dab, and Balkanfever who keep it in it's Milosevic devized name. And you keep going on about the Treaty in London 1913. Well???? What happened???? Certainly nothing to do with Kosova joining Serbia because I said before and I'll say again - if it did, Malcolm would have said it. If he gets things wrong, why is he so well respected by all those reporters in the newspapers listed by Interestedinfairness. Answer that one. Dab, don't confuse the issue. It doesn't matter if Kosova was once it Italy, I tell you that it has never been in Serbia, it only had the bad luck to be in the same ``genocide state`` as Serbia when a part of Yugoslavia. The end.   `",2009,True,article,blocked,train,True
255823618,suck dick u disrespectful swearing wank!!,2008,True,user,blocked,train,True
66026633,Thanks for deleting the important talk page of club penguin BITCH! Rot In HELL!,2006,False,user,blocked,train,True
279153633,and i have a small penis lalalalalalalalala,2009,True,user,blocked,train,True
23754666,Burn in hell.,2005,False,article,blocked,train,True
387641684,"*Nothing personal George, but you really are a stupid turd.",2010,False,user,blocked,train,True
211132009,You're just a fag from north of the border.  Don't know jack about the NEvada DOC.  I fucked your wife asshole,2008,True,user,blocked,train,True
53640726,Kevin is a cockslap and eats his own mother's pussy.,2006,False,user,random,train,True
653519582,"`  You're a fool and I hope you leave Wikipedia immediately. You're the cancer that is killing this site. Stop deleting my userpages or I will ask for you to be blocked from editing due to vandalism. Simply remove the copyrighted material. There is no precedent for not posting parts of articles in a userspace, and if there is, I do not recognize it. '''''' `",2015,True,user,blocked,train,True
535420544,":::::Actually, you are the cockroach that followed me to the notice board, and repeatedly comes back to revert what I had written. FYI. 206.45.24.242 (talk)",2013,False,user,blocked,train,True
281003022,"IT IS PRONOUCED RINK-IN, YOU MORON.  NOT RINCON, LIKE IT SHOULD BE IN SPANISH.   WTOC ALWAYS SAYS RINK-IN THIS RINK-IN THAT.  GO FUCK YOURSELF.  THIS EDIT IS CORRECT YOU GD MF SOB.",2009,False,user,blocked,train,True
43151358,"SHANES: There is no way I bow to the unjustice and comply to that arrogant bastard. That guy reverted my edition based on the fact he claimed arrogantly that his version was better than the others. Well......you better tell me if that was a resason good enough. ALSO, Why didn't he need to start a discussion before he changed the previous article while I am asked everytime to start a discussion to so-called defend my edition?! Why he wasn't asked to defend his action while I was called to defend my edition?! This is absolutely ridiculous and obviously, there is a double standard. This guy changes others edition for the sake of changing it. He only knows to mess around and stirs up trouble. I am just here to defend  my rights and not let it exploited by some troublemakers. By the way, I think I have better things to do but the only reason why I come back and persistently reverting it back to the changed version only because there is absolutely no justice. I don't want to accuse you but I think your handling is a very one-sided and biased.",2006,False,article,blocked,train,True
90330344,"Are you from New York?  Are you well steeped in the history and contemporary culture of hardcore music? In my opinion, you should probably stop hanging around your computer all day waiting to make chagnes to Wikipedia articles.  Lighten up.  Get a hobby.      I politely request that you step off my balls.",2006,True,user,blocked,train,True
209233868,go on then delete me then you cunts this is communism,2008,True,user,blocked,train,True
412264777,"`. At the end of the days ``fuck you`` is a pretty meaningless phrase, two words that the whole English speaking world has been desensitised to. I won't do it again, I just felt persecuted and confused as I was new to how Wikipedia works and confused.`",2011,False,user,blocked,train,True
51875904,"Go ahead dear admins, send how many warnings and threaths as you like, like i said in inshanees talk page, see if i care, read or response to your warnings or blocks. The best way to deal with people like you is by ignoring you. ) Good luck",2006,True,user,blocked,train,True
120796587,go fuck your mother faggot,2007,False,user,blocked,train,True
342419965,"Bit Stupid, I can change my ip address whenever I want to.  What a bunch of loooooooooosers!",2010,False,user,blocked,train,True
359078740,I hope you die,2010,False,user,blocked,train,True
354612221,while you are blocked for 5 mintes think about how much of a loser you are ),2010,True,user,blocked,train,True
414800874,"` = GO TO HELL U RIGHT WING CONSERVATIVE BASTARD WHO TURNED ON HIS FELLOW SOLDIERS     I don't know if any of u guys pay attention to politics but the RNC just basically kicked Michael Steel out of office as the chair person. Can you even guess y the conservatives would vote a (gasp) ``black`` man into the RNC chair arguably the 4th most powerful rep. position? Can you wrap ur mind around the iddea it was...  You want me to edit properly? It pisses you off when someone keeps on doing something when you told them to stop, no? Life would be a whole lot easier if I were to stop fucking with you, no? Well how bout this? I'll leave you the fuck alone when: 1) Corporations realize that they are serving LIVING BREATHING PEOPLE and not just wallets that contribute to the corporation's stock 2) When Universal Healthcare is implemented for the ppoor starving black, mexican, eastern european, and poor white trash immigrants or natives 3) When messin' world hunger is solved Get it through ur thick head that republicans have no concern for human welfare all they care about is making themselves richer and others poorer DID U MESSING KNOW that the US SPENDS MORE ON fuking WAR and Defense thaN HIGHER EDUCATION!! WHAT KIND OF ANIMAL ARE YOU THAT GOES AROUND SUPPORTING WAR Here is my decree: i will mess with you i will mess with republicans i will fight for the pooor good bye and hope you choke on ur food today`",2011,True,user,blocked,train,True
576486820,"I will revert Ebusiness vandalism in January 2014 and there's nothing you can do, Ebusiness retard.",2013,False,article,blocked,train,True
96406770,Andrew Quah is dogshit. Fuck GIrraween HS you motherfucker chink,2006,False,user,blocked,train,True
54570488,"I find that remark of yours on THOTH's discussion page highly offensive and will be reporting you! I will also be reporting your selective complaints! Cheers,",2006,True,user,blocked,train,True
306000869,Take your sandbox   And stick it up your asshole.,2009,False,user,blocked,train,True
185574084,This is SPARTA!!!. You will be kicked into the pit.,2008,False,user,blocked,train,True
424904873,I gave the source. Clearly you did not read it. Go back to school and learn to read since your dead mother never taught you anything and your wife who is a whore doesnt love you. You must be a mexican. better go back to mexico.,2011,False,user,blocked,train,True
576962874,"`    Ymblanter, you are a great asshole, brute, merciless and stony-hearted. You are also talking about ``sources`` this fucking bitches users. This daughter of dog AsceticRose complained you and you have been taken me an action. You blocked me, this is not fair. You motherfucker, bastard and rascal. You meat paste, bucklehead mothersucker. I am begging you many times to edit and re-correct the Wikipedia, but you didn't listened my beggings. You cheated me, you threatened me, dishonored and disgraced me. I know that a people can make a grave mistake. To err is human. After that, you have a faith of AsceticRose, this fathersucker user, this user also always disturbing me. Unless, fuck this profanity, you are a great bullshit, motherfucker, fathersucker, wicked, boggle, deuce, unrighteous, brute, bucklehead, meat paste. Ymblanter, you are a son of bitch, bastard, you have a merciless in your heart. Surrender me and apologize me. Understand, you heretic, fiend. You are a wicked user. You blamed me to be disruptive editing. Foul person/user, if you have courage, give your Facebook ID, My Facebook ID is Rabby Ahmed Musa (rabbyahmed.musa). Shit go to the Facebook ID and message/contact me, hell in cell.  Fuck your mother!! I wanna block you, dickhead. Suck your father's dickhead. YOU SON OF PIG SWINE. GREAT DIM-WITTED USER,   `",2013,True,user,blocked,train,True
60493059,You're full of shit.,2006,True,user,blocked,train,True
286088860,just crushes my world. hahahaha losers,2009,False,user,blocked,train,True
664188061,:I'M REALLY FUCKING SCARED,2015,False,user,blocked,train,True
500861727,onorem is still a faeggot,2012,False,article,blocked,train,True
183031898,I dorry. Also you are a complete nerd with no life!,2008,True,user,blocked,train,True
617106552,"`    I'll ``attack`` you all I want, and there ain't nothin' you can do about it. Peace.`",2014,True,user,blocked,train,True
505809015,`:::As opposed to ``Chick-Fil-A defended by militant nazichristian bigots namedn Lionel``? `,2012,True,article,blocked,train,True
314823439,Where did your excellant clue go? Did Quincy already take it down to forensiscs?  Maybe Columbo found it in the candlestick by the dildo!,2009,False,user,blocked,train,True
201525989,.  fuck you. learn how to type a url correctly you jerkoff,2008,False,user,blocked,train,True
412626998,"It's not a 'song', you cretin.",2011,True,article,blocked,train,True
396240724,"And whats the point of editing a file if your gonna freakin' change it back Wikipedia, takeoff the editing if your gonna place that false crap back. You don't know nothing, Serbs had less casualties up to 45 then, not 450, you kidding. I swear you are a terrible editor, your false! Serbia got less casualties because the KLA is weak!",2010,False,article,blocked,train,True
588094428,"Hey motherfucker...only I uploaded the image at Dhoom 3 and then u want to take the credit....if i want, i will upload the same image 100 times, who are you to command me cocksucker? And does Wikipedia belong to your father?? Go to bloody hell asshole...",2013,True,user,blocked,train,True
60926954,faggot  hopefully somone rapes or eats you soon you fucking idiot,2006,False,user,blocked,train,True
116357347,You idiots defie the laws of physics and nature. Without explosives the 3 collapsed buildings could never have totally collapsed. And yet you make it out to be rediculous that people question the official conspiracy theory; random fire can not possibly do the job that only a handful of companies will peform in the world.  Wikipedia knows everything about nothing. Nothing. Useless is wikipedia.,2007,False,article,blocked,train,True
289135354,"`    I need an internet break.  Need to clean my room and lose weight.  Please ban me for 3 months or 60 pounds.  Or more.  Thanks.    If you're hesitant, conside me to have posted tubgirl on your talk page.  As the guy in Flight of the Intruder said...``I'd do it for you, Sandy``, when requesting to be killed.`",2009,True,user,blocked,train,True
131660328,Quit fucking with my edits you stupid Awbern shit eatin' sonofabitch!,2007,False,user,blocked,train,True
104047261,fuck you! you fucking twat dont u dare insult me! do u not no hu i am!!! go jerk off u fat twat ur a dickhead....fuck you! you fucking twat dont u dare insult me! do u not no hu i am!!! go jerk off u fat twat ur a dickhead....fuck you! you fucking twat dont u dare insult me! do u not no hu i am!!! go jerk off u fat twat ur a dickhead....fuck you! you fucking twat dont u dare insult me! do u not no hu i am!!! go jerk off u fat twat ur a dickhead....fuck you! you fucking twat dont u dare insult me! do u not no hu i am!!! go jerk off u fat twat ur a dickhead....fuck you! you fucking twat dont u dare insult me! do u not no hu i am!!! go jerk off u fat twat ur a dickhead....fuck you! you fucking twat dont u dare insult me! do u not no hu i am!!! go jerk off u fat twat ur a dickhead.... i love u really!!!!!!!!,2007,True,user,blocked,train,True
